tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"Y saben que es lo peor? Es el único profesor de dos materias seguidas de una cadena, cualquier encuentro que tengas con él puede perjudicarte para el semestre siguiente.","['saben', 'peor', 'único', 'profesor', 'dos', 'materias', 'seguidas', 'cadena', 'cualquier', 'encuentro', 'puede', 'perjudicarte', 'semestre', 'siguiente']","And do you know what is worst? He is the only teacher of two subjects followed by a chain, any encounter you have with him can harm you for the following semester.","['know', 'worst', 'teacher', 'two', 'subjects', 'followed', 'chain', 'encounter', 'harm', 'following', 'semester']"
"secretaría. AKA: Sin posibilidad de modificación o recuperación.  Y estas problemáticas son solo las que yo estoy al tanto, yo no se con lujo de detalles lo que pasó con cada estudiante. Pero sí me consta que la mayoría tuvo problemáticas con el profesor en esta materia","['secretaría', 'aka', 'posibilidad', 'modificación', 'recuperación', 'problemáticas', 'solo', 'lujo', 'detalles', 'pasó', 'cada', 'estudiante', 'consta', 'mayoría', 'problemáticas', 'profesor', 'materia']","Secretary. AKA: No possibility of modification or recovery. And these problems are only those that I am aware of, I do not know in detail what happened to each student. But I do know that most of them had problems with the teacher in this matter","['secretary', 'aka', 'possibility', 'modification', 'recovery', 'problems', 'aware', 'know', 'detail', 'happened', 'student', 'know', 'problems', 'teacher', 'matter']"
"que tanto les afecta personalmente. Hubo estudiantes que si se les hubiese dado retroalimentación efectiva, hubiesen aprobado. Se comunicó a la escuela la última problemática a tiempo y se solicitó una reunión que no tuvimos hasta la semana pasada con las notas cargadas en (...)","['afecta', 'personalmente', 'estudiantes', 'si', 'dado', 'retroalimentación', 'efectiva', 'aprobado', 'comunicó', 'escuela', 'última', 'problemática', 'tiempo', 'solicitó', 'reunión', 'semana', 'pasada', 'notas', 'cargadas']","how much it affects them personally. There were students who if they had been given effective feedback, they would have passed. The last problem was communicated to the school in time and a meeting was requested that we did not have until last week with the notes uploaded in (...)","['much', 'affects', 'personally', 'students', 'given', 'effective', 'feedback', 'would', 'passed', 'last', 'problem', 'communicated', 'school', 'time', 'meeting', 'requested', 'last', 'week', 'notes', 'uploaded']"
"Hubo estudiantes que aplazaron la materia y quisieron tener retroalimentación para cuando la vuelvan a ver y no la tuvieron, hubo aquellos que dieron su mejor esfuerzo y ahora están en riesgo de perder su beca, hubo estudiantes que bajaron su índice académico (...)","['estudiantes', 'aplazaron', 'materia', 'quisieron', 'tener', 'retroalimentación', 'vuelvan', 'ver', 'aquellos', 'dieron', 'mejor', 'esfuerzo', 'ahora', 'riesgo', 'perder', 'beca', 'estudiantes', 'bajaron', 'índice', 'académico']","There were students who postponed the subject and wanted to have feedback for when they see it again and did not have it, there were those who gave their best effort and are now at risk of losing their scholarship, there were students who lowered their academic index (...)","['students', 'postponed', 'subject', 'wanted', 'feedback', 'see', 'gave', 'best', 'effort', 'risk', 'losing', 'scholarship', 'students', 'lowered', 'academic', 'index']"
"Posteriormente, en las notas finales luego de presentar una queja a la escuela, corrigió la nota para otro estudiante del grupo con una nota mínima aprobatoria, quien fue el único que no había pasado y fue el que se comunicó con la escuela, invidualizando la nota nuevamente","['posteriormente', 'notas', 'finales', 'luego', 'presentar', 'queja', 'escuela', 'corrigió', 'nota', 'estudiante', 'grupo', 'nota', 'mínima', 'aprobatoria', 'único', 'pasado', 'comunicó', 'escuela', 'invidualizando', 'nota', 'nuevamente']","Later, in the final grades after presenting a complaint to the school, he corrected the grade for another student in the group with a minimum passing grade, who was the only one who had not passed and was the one who contacted the school, making the grade individual. again","['later', 'final', 'grades', 'presenting', 'complaint', 'school', 'corrected', 'grade', 'another', 'student', 'group', 'minimum', 'passing', 'grade', 'one', 'passed', 'one', 'contacted', 'school', 'making', 'grade', 'individual']"
"Es decir: individualizó una nota grupal, marginando al resto del grupo, con una excusa tan vaga como el haber pasado y minimizó el hecho de que un estudiante quiera tener un mejor rendimiento en una materia que de paso tiene una alta carga de créditos.","['decir', 'individualizó', 'nota', 'grupal', 'marginando', 'resto', 'grupo', 'excusa', 'tan', 'vaga', 'haber', 'pasado', 'minimizó', 'hecho', 'estudiante', 'quiera', 'tener', 'mejor', 'rendimiento', 'materia', 'paso', 'alta', 'carga', 'créditos']","That is to say: he individualized a group grade, marginalizing the rest of the group, with an excuse as vague as having passed and minimized the fact that a student wants to perform better in a subject that incidentally has a high load of credits.","['say', 'individualized', 'group', 'grade', 'marginalizing', 'rest', 'group', 'excuse', 'vague', 'passed', 'minimized', 'fact', 'student', 'wants', 'perform', 'better', 'subject', 'incidentally', 'high', 'load', 'credits']"
"(cabe destacar que ya se había dado la consideración anteriormente, porque el encargado del grupo de hacer las entregas suele tener bastantes problemas de luz e internet) y el profesor contestó con un ""no te voy a dar la consideración porque ya tu pasaste"".","['cabe', 'destacar', 'dado', 'consideración', 'anteriormente', 'encargado', 'grupo', 'hacer', 'entregas', 'suele', 'tener', 'bastantes', 'problemas', 'luz', 'internet', 'profesor', 'contestó', 'voy', 'dar', 'consideración', 'pasaste']","(It should be noted that the consideration had already been given previously, because the person in charge of the group making the deliveries usually has quite a few electricity and internet problems) and the teacher replied with ""I'm not going to give you the consideration because you've already passed.""","['noted', 'consideration', 'already', 'given', 'previously', 'person', 'charge', 'group', 'making', 'deliveries', 'usually', 'quite', 'electricity', 'internet', 'problems', 'teacher', 'replied', 'going', 'give', 'consideration', 'already', 'passed']"
"Y eso fueron solo casos aislados. Jamás hubo retroalimentación de las notas de ninguna evaluación, hubo estudiantes que tuvieron una retroalimentación vaga; hubo un caso en que un grupo pidió una consideración de una actividad grupal por un pequeño desfase del tiempo (...)","['solo', 'casos', 'aislados', 'jamás', 'retroalimentación', 'notas', 'ninguna', 'evaluación', 'estudiantes', 'retroalimentación', 'vaga', 'caso', 'grupo', 'pidió', 'consideración', 'actividad', 'grupal', 'pequeño', 'desfase', 'tiempo']","And that was just isolated cases. There was never feedback on the grades of any evaluation, there were students who had vague feedback; there was a case in which a group asked for a consideration of a group activity due to a small time lag (...)","['isolated', 'cases', 'never', 'feedback', 'grades', 'evaluation', 'students', 'vague', 'feedback', 'case', 'group', 'asked', 'consideration', 'group', 'activity', 'due', 'small', 'time', 'lag']"
"un parcial de un tiempo de media hora con ejercicios enviados individualmente con un tiempo de resolución de 5 a 15min sin flexibilidad por fallas de agentes externos, entregado de forma incómoda para el tiempo y ejercicios que requerían un tiempo de análisis prudencial.","['parcial', 'tiempo', 'media', 'hora', 'ejercicios', 'enviados', 'individualmente', 'tiempo', 'resolución', 'min', 'flexibilidad', 'fallas', 'agentes', 'externos', 'entregado', 'forma', 'incómoda', 'tiempo', 'ejercicios', 'requerían', 'tiempo', 'análisis', 'prudencial']","a partial time of half an hour with exercises sent individually with a resolution time of 5 to 15 minutes without flexibility due to failures of external agents, delivered in an uncomfortable way for the time and exercises that required a prudential analysis time.","['partial', 'time', 'half', 'hour', 'exercises', 'sent', 'individually', 'resolution', 'time', 'minutes', 'without', 'flexibility', 'due', 'failures', 'external', 'agents', 'delivered', 'uncomfortable', 'way', 'time', 'exercises', 'required', 'prudential', 'analysis', 'time']"
"El tercer problema fueron en realidad varios seguidos: un cambio de fecha de examen de manera forzada sin posibilidad de medicación, bajo condiciones que afectaban negativamente a los alumnos y con respuestas groseras contra estudiantes que intentaron dialogar amablemente, (...)","['tercer', 'problema', 'realidad', 'varios', 'seguidos', 'cambio', 'fecha', 'examen', 'manera', 'forzada', 'posibilidad', 'medicación', 'bajo', 'condiciones', 'afectaban', 'negativamente', 'alumnos', 'respuestas', 'groseras', 'estudiantes', 'intentaron', 'dialogar', 'amablemente']","The third problem was actually several in a row: a forced change of the exam date without the possibility of medication, under conditions that negatively affected the students and with rude responses against students who tried to dialogue politely, (...)","['third', 'problem', 'actually', 'several', 'row', 'forced', 'change', 'exam', 'date', 'without', 'possibility', 'medication', 'conditions', 'negatively', 'affected', 'students', 'rude', 'responses', 'students', 'tried', 'dialogue', 'politely']"
"Se le tuvo que llorar al privado para que hiciese un remedial sobre ese ejercicio del parcial. Al final se realizó pero las condiciones nos beneficiaban demasiado y, desde mi punto de vista, tampoco creo que ese sea el objetivo: deben ser condiciones justas e iguales para ambos","['llorar', 'privado', 'hiciese', 'remedial', 'ejercicio', 'parcial', 'final', 'realizó', 'condiciones', 'beneficiaban', 'demasiado', 'punto', 'vista', 'tampoco', 'creo', 'objetivo', 'deben', 'ser', 'condiciones', 'justas', 'iguales', 'ambos']","The private had to cry to make a remedial on that exercise of the partial. In the end it was carried out but the conditions benefited us too much and, from my point of view, I don't think that's the goal either: they must be fair and equal conditions for both","['private', 'cry', 'make', 'remedial', 'exercise', 'partial', 'end', 'carried', 'conditions', 'benefited', 'us', 'much', 'point', 'view', 'think', 'goal', 'either', 'must', 'fair', 'equal', 'conditions']"
"El segundo problema fue un parcial, colocó un ejercicio con datos erróneos e irresolvible, cuando se le comunicó tardó 50min del examen de 1h y media para corregirlo; el ejercicio era largo y solo nos dio de descuento..... 5min","['segundo', 'problema', 'parcial', 'colocó', 'ejercicio', 'datos', 'erróneos', 'irresolvible', 'comunicó', 'tardó', 'min', 'examen', 'media', 'corregirlo', 'ejercicio', 'largo', 'solo', 'dio', 'descuento', 'min']","The second problem was a partial one, he placed an exercise with erroneous and unsolvable data, when it was communicated to him it took 50 min of the 1h and a half exam to correct it; the exercise was long and it only gave us a discount ..... 5min","['second', 'problem', 'partial', 'one', 'placed', 'exercise', 'erroneous', 'unsolvable', 'data', 'communicated', 'took', 'min', 'half', 'exam', 'correct', 'exercise', 'long', 'gave', 'us', 'discount', 'min']"
"Le explicamos que eran archivos comprimidos y que tenía que descomprimirlos, prefirió pedirnos los videos en su forma descomprimida y al evaluarnos nos colocó 18 por ""entrega tardía"". Los archivo estaba allí, que él no haya sido capaz de comunicarse no hace esa entrega tardía","['explicamos', 'archivos', 'comprimidos', 'descomprimirlos', 'prefirió', 'pedirnos', 'videos', 'forma', 'descomprimida', 'evaluarnos', 'colocó', 'entrega', 'tardía', 'archivo', 'allí', 'sido', 'capaz', 'comunicarse', 'hace', 'entrega', 'tardía']","We explained to him that they were compressed files and that he had to decompress them, he preferred to ask us for the videos in their unzipped form and when evaluating us he placed 18 for ""late delivery"". The files were there, that he was not able to communicate does not make that late delivery","['explained', 'compressed', 'files', 'decompress', 'preferred', 'ask', 'us', 'videos', 'unzipped', 'form', 'evaluating', 'us', 'placed', 'late', 'delivery', 'files', 'able', 'communicate', 'make', 'late', 'delivery']"
"El primer problema que tuve con él fue al inicio del semestre, nos pidió unos videos de unos laboratorios y mi equipo se los envió en formato .zip. Cuando entregó las notas de los laboratorios mi equipo sacó 0. Al preguntarle nos dijo que no podía abrir los archivos","['primer', 'problema', 'inicio', 'semestre', 'pidió', 'videos', 'laboratorios', 'equipo', 'envió', 'formato', 'zip', 'entregó', 'notas', 'laboratorios', 'equipo', 'sacó', 'preguntarle', 'dijo', 'podía', 'abrir', 'archivos']","The first problem I had with him was at the beginning of the semester, he asked us for some videos of some laboratories and my team sent them to him in .zip format. When he gave the lab notes, my team got 0. When we asked him, he told us that he couldn't open the files.","['first', 'problem', 'beginning', 'semester', 'asked', 'us', 'videos', 'laboratories', 'team', 'sent', 'zip', 'format', 'gave', 'lab', 'notes', 'team', 'got', 'asked', 'told', 'us', 'open', 'files']"
