tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"@dald96 @endsequera @Andreseduardog_ Sería falso porque Cristiano es muchísimo menos determinante que Messi. Se borró en dos de las tres finales, por ejemplo.  Cristiano no volvió a ganar la Champions. Messi sí.  Creo que son suficientes denominadores comunes para hacer una correcta distribución de méritos.","['dald', 'endsequera', 'andreseduardog', 'falso', 'cristiano', 'muchísimo', 'menos', 'determinante', 'messi', 'borró', 'dos', 'tres', 'finales', 'ejemplo', 'cristiano', 'volvió', 'ganar', 'champions', 'messi', 'creo', 'suficientes', 'denominadores', 'comunes', 'hacer', 'correcta', 'distribución', 'méritos']","@ dald96 @endsequera @Andreseduardog_ It would be false because Cristiano is much less decisive than Messi. It was erased in two of the three finals, for example. Cristiano did not win the Champions again. Messi yes. I think there are enough common denominators to make a correct distribution of merits.","['dald', 'endsequera', 'andreseduardog', 'would', 'false', 'cristiano', 'much', 'less', 'decisive', 'messi', 'erased', 'two', 'three', 'finals', 'example', 'cristiano', 'win', 'champions', 'messi', 'yes', 'think', 'enough', 'common', 'denominators', 'make', 'correct', 'distribution', 'merits']"
"@dald96 @endsequera @Andreseduardog_ No pasa nada. Noche dura, lo entiendo. Abrazo.","['dald', 'endsequera', 'andreseduardog', 'pasa', 'noche', 'dura', 'entiendo', 'abrazo']","@ dald96 @endsequera @Andreseduardog_ Nothing happens. Hard night, I get it. Hug.","['dald', 'endsequera', 'andreseduardog', 'nothing', 'happens', 'hard', 'night', 'get', 'hug']"
"@endsequera @dald96 @Andreseduardog_ Pep Guardiola no ha hecho de todo pues no ha ganado una UEFA Champions League, el título más codiciado y prestigioso del deporte mundial, sin las ayudantías de Lionel Andrés Messi.  No sé cómo explicarme más nítidamente.","['endsequera', 'dald', 'andreseduardog', 'pep', 'guardiola', 'hecho', 'pues', 'ganado', 'uefa', 'champions', 'league', 'título', 'codiciado', 'prestigioso', 'deporte', 'mundial', 'ayudantías', 'lionel', 'andrés', 'messi', 'sé', 'cómo', 'explicarme', 'nítidamente']","@endsequera @ dald96 @Andreseduardog_ Pep Guardiola has not done everything because he has not won a UEFA Champions League, the most coveted and prestigious title in world sport, without the assistantships of Lionel Andrés Messi. I don't know how to explain myself more clearly.","['endsequera', 'dald', 'andreseduardog', 'pep', 'guardiola', 'done', 'everything', 'uefa', 'champions', 'league', 'coveted', 'prestigious', 'title', 'world', 'sport', 'without', 'assistantships', 'lionel', 'andrés', 'messi', 'know', 'explain', 'clearly']"
"@dald96 ¿Qué mal estaba? Lo contrario. Una hora antes sabía que iba a pechofriar, cómo ha hecho los últimos diez años desde que el enano no le puede resolver la vida.  Yo me diría, más bien, visionario. Hubiese apostado una plata en el descanso y todo jajajajaj.","['dald', '¿qué', 'mal', 'contrario', 'hora', 'sabía', 'iba', 'pechofriar', 'cómo', 'hecho', 'últimos', 'diez', 'años', 'enano', 'puede', 'resolver', 'vida', 'diría', 'bien', 'visionario', 'apostado', 'plata', 'descanso', 'jajajajaj']","@ dald96 How bad was he? Otherwise. An hour before she knew that she was going to chill, how she has done the last ten years since the dwarf cannot solve her life. I would say, rather, visionary. I would have bet a silver on the break and everything hahahaha.","['dald', 'bad', 'otherwise', 'hour', 'knew', 'going', 'chill', 'done', 'last', 'ten', 'years', 'since', 'dwarf', 'cannot', 'solve', 'life', 'would', 'say', 'rather', 'visionary', 'would', 'bet', 'silver', 'break', 'everything', 'hahahaha']"
@Andreseduardog_ @dald96 Súmale la hazaña de haberle ganado una liga al Barça de Messi con Vinicius y Ausensio. Y subcampeón con 60 lesiones y jugando con canteranos.  Dale una plantilla de un billón de euros y te gana quince seguidas.,"['andreseduardog', 'dald', 'súmale', 'hazaña', 'haberle', 'ganado', 'liga', 'barça', 'messi', 'vinicius', 'ausensio', 'subcampeón', 'lesiones', 'jugando', 'canteranos', 'dale', 'plantilla', 'billón', 'euros', 'gana', 'quince', 'seguidas']",@Andreseduardog_ @ dald96 Add to that the feat of having won a league against Messi's Barça with Vinicius and Ausensio. And runner-up with 60 injuries and playing with homegrown players. Give him a staff of a billion euros and he wins you fifteen in a row.,"['andreseduardog', 'dald', 'add', 'feat', 'league', 'messi', 'barça', 'vinicius', 'ausensio', 'runner', 'injuries', 'playing', 'homegrown', 'players', 'give', 'staff', 'billion', 'euros', 'wins', 'fifteen', 'row']"
"@dald96 Es complejo debatir con alguien que se come la narrativa de la ""regularidad"". Igual que la milonga de la posesión. Puro gamelote.  Que sí que sí, un billón de euros para ganar Premiers, seguro. Entonces Ranieri será un semidiós.   Sin autocrítica no hay progreso, agarre consejo.","['dald', 'complejo', 'debatir', 'alguien', 'come', 'narrativa', 'regularidad', 'igual', 'milonga', 'posesión', 'puro', 'gamelote', 'billón', 'euros', 'ganar', 'premiers', 'seguro', 'entonces', 'ranieri', 'semidiós', 'autocrítica', 'progreso', 'agarre', 'consejo']","@ dald96 It is complex to debate with someone who eats the narrative of ""regularity"". Just like the milonga of possession. Pure gamelot. Yes, yes, a billion euros to win Premiers, for sure. Then Ranieri will be a demigod. Without self-criticism there is no progress, take advice.","['dald', 'complex', 'debate', 'someone', 'eats', 'narrative', 'regularity', 'like', 'milonga', 'possession', 'pure', 'gamelot', 'yes', 'yes', 'billion', 'euros', 'win', 'premiers', 'sure', 'ranieri', 'demigod', 'without', 'self', 'criticism', 'progress', 'take', 'advice']"
"@dald96 Jamás he dicho que no ganar nada es un éxito. De nuevo, mientes.  Me río pensando en que tan grande será el Madrid y Zidane que hay que hablar de cómo no ganaron nada este año para justificar a San Pep.   Qué inmenso será el escudo, cuánto debe arder ese 13 bordado en las mangas.","['dald', 'jamás', 'dicho', 'ganar', 'éxito', 'nuevo', 'mientes', 'río', 'pensando', 'tan', 'grande', 'madrid', 'zidane', 'hablar', 'cómo', 'ganaron', 'año', 'justificar', 'san', 'pep', 'inmenso', 'escudo', 'cuánto', 'debe', 'arder', 'bordado', 'mangas']","@ dald96 I have never said that not winning anything is a success. Again, you lie. I laugh thinking about how great Madrid and Zidane will be that we have to talk about how they did not win anything this year to justify San Pep. How immense the shield will be, how much that embroidered 13 must burn on the sleeves.","['dald', 'never', 'said', 'winning', 'anything', 'success', 'lie', 'laugh', 'thinking', 'great', 'madrid', 'zidane', 'talk', 'win', 'anything', 'year', 'justify', 'san', 'pep', 'immense', 'shield', 'much', 'embroidered', 'must', 'burn', 'sleeves']"
"@dald96 Es de mal gusto llamar hipócrita a alguien que ni conoce, cosa que empeora si es una falacia pues nunca he dicho que Zidane ""luchó hasta el final"".   Mosca.  Y si para usted un billón de euros lo justifican un par de PL y Carabao Cups, no soy quién para sacarlo de la mediocridad.","['dald', 'mal', 'gusto', 'llamar', 'hipócrita', 'alguien', 'conoce', 'cosa', 'empeora', 'si', 'falacia', 'pues', 'nunca', 'dicho', 'zidane', 'luchó', 'final', 'mosca', 'si', 'usted', 'billón', 'euros', 'justifican', 'par', 'pl', 'carabao', 'cups', 'quién', 'sacarlo', 'mediocridad']","@ dald96 It is in bad taste to call someone he doesn't even know a hypocrite, which is worse if it is a fallacy because I have never said that Zidane ""fought to the end"". Fly. And if for you a billion euros justify it a couple of PLs and Carabao Cups, I am not the one to get you out of mediocrity.","['dald', 'bad', 'taste', 'call', 'someone', 'even', 'know', 'hypocrite', 'worse', 'fallacy', 'never', 'said', 'zidane', 'fought', 'end', 'fly', 'billion', 'euros', 'justify', 'couple', 'pls', 'carabao', 'cups', 'one', 'get', 'mediocrity']"
@edgarjbb_ Mejor un soviético que un jeque.,"['edgarjbb', 'mejor', 'soviético', 'jeque']",@edgarjbb_ Better a Soviet than a Sheikh.,"['edgarjbb', 'better', 'soviet', 'sheikh']"
@10joseg Cuesta más que tener plata soviética para tener haters a nivel mundial. Mucho más.,"['joseg', 'cuesta', 'tener', 'plata', 'soviética', 'tener', 'haters', 'nivel', 'mundial']",@ 10joseg It costs more than having Soviet money to have global haters. Much more.,"['joseg', 'costs', 'soviet', 'money', 'global', 'haters', 'much']"
"Que Guardiola es incapaz de ganar títulos importantes sin Messi ya se sabía.   El tipo más pecho frío de la historia, títere de jeques, apologista de Puidgemont, tobogán de piojos.  Día feliz.","['guardiola', 'incapaz', 'ganar', 'títulos', 'importantes', 'messi', 'sabía', 'tipo', 'pecho', 'frío', 'historia', 'títere', 'jeques', 'apologista', 'puidgemont', 'tobogán', 'piojos', 'día', 'feliz']","That Guardiola is unable to win important titles without Messi was already known. Coolest breasted guy ever, sheikh puppet, Puidgemont apologist, lice slide. Happy day.","['guardiola', 'unable', 'win', 'important', 'titles', 'without', 'messi', 'already', 'known', 'coolest', 'breasted', 'guy', 'ever', 'sheikh', 'puppet', 'puidgemont', 'apologist', 'lice', 'slide', 'happy', 'day']"
@edul3on Top 3 y no acepto lloriqueo.,"['edul', 'on', 'top', 'acepto', 'lloriqueo']",@ edul3on Top 3 and I do not accept whining.,"['edul', 'top', 'accept', 'whining']"
@FedericoBlackB @PradoCardenas @elsabonin Va a ser que no.   https://t.co/8CJYQwYafD,"['federicoblackb', 'pradocardenas', 'elsabonin', 'va', 'ser']",@FedericoBlackB @PradoCardenas @elsabonin It's not going to be. https://t.co/8CJYQwYafD,"['federicoblackb', 'pradocardenas', 'elsabonin', 'going']"
"@FedericoBlackB @PradoCardenas @elsabonin ¿Duque, González y Sayegh estarán en un mítin con Brito?","['federicoblackb', 'pradocardenas', 'elsabonin', '¿duque', 'gonzález', 'sayegh', 'mítin', 'brito']","@FedericoBlackB @PradoCardenas @elsabonin Will Duque, González and Sayegh be at a meeting with Brito?","['federicoblackb', 'pradocardenas', 'elsabonin', 'duque', 'gonzález', 'sayegh', 'meeting', 'brito']"
"@GTAveledo @miguel__rivas Ya va, que es por eso que así se llama el pan?  https://t.co/tDYbW9ai5p","['gtaveledo', 'miguel', 'rivas', 'va', 'así', 'llama', 'pan']","@GTAveledo @miguel__rivas That's right, what's the name of bread? https://t.co/tDYbW9ai5p","['gtaveledo', 'miguel', 'rivas', 'right', 'name', 'bread']"
"@JSOECARVAJAL La McRib bro, la McRib.","['jsoecarvajal', 'mcrib', 'bro', 'mcrib']","@JSOECARVAJAL The McRib bro, the McRib.","['jsoecarvajal', 'mcrib', 'bro', 'mcrib']"
@fausto85 @TommArias,"['fausto', 'tommarias']",@ fausto85 @TommArias,"['fausto', 'tommarias']"
@TonyFrangieM RT simbólico a esto.,"['tonyfrangiem', 'rt', 'simbólico']",@TonyFrangieM Symbolic RT to this.,"['tonyfrangiem', 'symbolic', 'rt']"
@chiguiquintero Sí,['chiguiquintero'],@chiguiquintero Yes,"['chiguiquintero', 'yes']"
@AlfredoACabrera @oriana_gv Habermas sí es evangelio. En la esfera pública we trust.,"['alfredoacabrera', 'oriana', 'gv', 'habermas', 'evangelio', 'esfera', 'pública', 'we', 'trust']",@AlfredoACabrera @oriana_gv Habermas is indeed the gospel. In the public sphere we trust.,"['alfredoacabrera', 'oriana', 'gv', 'habermas', 'indeed', 'gospel', 'public', 'sphere', 'trust']"
"@rick8988 @oriana_gv Es así. Rand hoy tendría la fama de Peterson, por ejemplo. Extremely above the surface.","['rick', 'oriana', 'gv', 'así', 'rand', 'hoy', 'fama', 'peterson', 'ejemplo', 'extremely', 'above', 'the', 'surface']","@ rick8988 @oriana_gv It's like that. Rand today would have the fame of Peterson, for example. Extremely above the surface.","['rick', 'oriana', 'gv', 'like', 'rand', 'today', 'would', 'fame', 'peterson', 'example', 'extremely', 'surface']"
@oriana_gv También sentar a Rand con Hayek es como sentar a Habermas con Ocasio Cortez.,"['oriana', 'gv', 'sentar', 'rand', 'hayek', 'sentar', 'habermas', 'ocasio', 'cortez']",@oriana_gv Also sitting Rand with Hayek is like sitting Habermas with Ocasio Cortez.,"['oriana', 'gv', 'also', 'sitting', 'rand', 'hayek', 'like', 'sitting', 'habermas', 'ocasio', 'cortez']"
@daveemp @rubencarrito Si llega a nuestra zona? Me habían dicho que no hace un tiempo :(,"['daveemp', 'rubencarrito', 'si', 'llega', 'zona', 'dicho', 'hace', 'tiempo']",@daveemp @rubencarrito If it comes to our area? They told me not a while ago :(,"['daveemp', 'rubencarrito', 'comes', 'area', 'told', 'ago']"
Una vez hice de Ghostwriter para un CEO gringo. Después de contratarme me dijeron que me descargara Hubstaff.  Qué va. En mi primer lunes me fijo que el programa tomó unas 200 screenshots durante el día.  Renuncié el martes.  Lo peor del micromanagement y el acoso laboral juntos.,"['vez', 'hice', 'ghostwriter', 'ceo', 'gringo', 'después', 'contratarme', 'dijeron', 'descargara', 'hubstaff', 'va', 'primer', 'lunes', 'fijo', 'programa', 'tomó', 'unas', 'screenshots', 'día', 'renuncié', 'martes', 'peor', 'micromanagement', 'acoso', 'laboral', 'juntos']",I once played a Ghostwriter for a gringo CEO. After hiring me they told me to download Hubstaff. No way. On my first Monday I noticed that the program took about 200 screenshots during the day. I quit on Tuesday. The worst of micromanagement and workplace bullying together.,"['played', 'ghostwriter', 'gringo', 'ceo', 'hiring', 'told', 'download', 'hubstaff', 'way', 'first', 'monday', 'noticed', 'program', 'took', 'screenshots', 'day', 'quit', 'tuesday', 'worst', 'micromanagement', 'workplace', 'bullying', 'together']"
"Ni 80 años haciendo periodismo protegen a El Nacional de ser otra víctima de los fascistas. La prensa es algo demasiado civilizado para los bárbaros.  La democratización chavista es más de lo mismo: CNE ""nuevo"" y allanamientos. Pero hay estómagos cortos que se llenan con migajas.","['años', 'haciendo', 'periodismo', 'protegen', 'nacional', 'ser', 'víctima', 'fascistas', 'prensa', 'demasiado', 'civilizado', 'bárbaros', 'democratización', 'chavista', 'mismo', 'cne', 'nuevo', 'allanamientos', 'estómagos', 'cortos', 'llenan', 'migajas']","Not even 80 years doing journalism protect El Nacional from being another victim of the fascists. The press is too civilized for barbarians. Chavista democratization is more of the same: ""new"" CNE and raids. But there are short stomachs that fill with crumbs.","['even', 'years', 'journalism', 'protect', 'el', 'nacional', 'another', 'victim', 'fascists', 'press', 'civilized', 'barbarians', 'chavista', 'democratization', 'new', 'cne', 'raids', 'short', 'stomachs', 'fill', 'crumbs']"
@oriana_gv @Miguel_Rivas5 Yeahp.  https://t.co/rZaHEtudrK,"['oriana', 'gv', 'miguel', 'rivas', 'yeahp']",@oriana_gv @ Miguel_Rivas5 Yeahp. https://t.co/rZaHEtudrK,"['oriana', 'gv', 'miguel', 'rivas', 'yeahp']"
"@Miguel_Rivas5 El creador estudió Liberales.  So yeah, basically.","['miguel', 'rivas', 'creador', 'estudió', 'liberales', 'so', 'yeah', 'basically']","@ Miguel_Rivas5 The creator studied Liberals. So yeah, basically.","['miguel', 'rivas', 'creator', 'studied', 'liberals', 'yeah', 'basically']"
@luis1210 @LeGuerrer Estos decían que Zidane no venía a menos que FP trajera a Pogba. Puro bait.,"['luis', 'leguerrer', 'decían', 'zidane', 'venía', 'menos', 'fp', 'trajera', 'pogba', 'puro', 'bait']",@ luis1210 @LeGuerrer These said that Zidane did not come unless FP brought Pogba. Pure bait.,"['luis', 'leguerrer', 'said', 'zidane', 'come', 'unless', 'fp', 'brought', 'pogba', 'pure', 'bait']"
@cris7ian Nunca fui el mismo después de verla. Cuánto sufrimiento.,"['cris', 'ian', 'nunca', 'mismo', 'después', 'verla', 'cuánto', 'sufrimiento']",@ cris7ian I was never the same after seeing her. How much suffering.,"['cris', 'ian', 'never', 'seeing', 'much', 'suffering']"
@felipetorresg Qué clase de joya madre mía.,"['felipetorresg', 'clase', 'joya', 'madre']","@felipetorresg What kind of jewel, my mother.","['felipetorresg', 'kind', 'jewel', 'mother']"
"Insoportable pensar que en el futuro mis hijos podrían estar expuestos al abuso.  Insoportable la cicatriz de la violencia, el daño a la capacidad de confiar, de construir intimidad.  Insoportable saber de tanto animal capaz de destruir, tanto enfermo estimulado por la impunidad.","['insoportable', 'pensar', 'futuro', 'hijos', 'podrían', 'expuestos', 'abuso', 'insoportable', 'cicatriz', 'violencia', 'daño', 'capacidad', 'confiar', 'construir', 'intimidad', 'insoportable', 'saber', 'animal', 'capaz', 'destruir', 'enfermo', 'estimulado', 'impunidad']","Unbearable to think that in the future my children could be exposed to abuse. Unbearable the scar of violence, the damage to the ability to trust, to build intimacy. Unbearable to know of so many animals capable of destroying, so many sick people stimulated by impunity.","['unbearable', 'think', 'future', 'children', 'could', 'exposed', 'abuse', 'unbearable', 'scar', 'violence', 'damage', 'ability', 'trust', 'build', 'intimacy', 'unbearable', 'know', 'many', 'animals', 'capable', 'destroying', 'many', 'sick', 'people', 'stimulated', 'impunity']"
