tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
@paholarondxn Pura labia....,"['paholarondxn', 'pura', 'labia']",@paholarondxn Pura labia ....,"['paholarondxn', 'pura', 'labia']",0.0,1.0,0.0,Neutral
Hoy cumplo 11 años en #Twitter  #OMG #TwitterAniversary + los otros años que tuve otra cuenta. Casi que desde cerca de su fundación en 2006 he estado por estos mundos...  https://t.co/GwGNiM4vc7,"['hoy', 'cumplo', 'años', 'twitter', 'omg', 'twitteraniversary', 'años', 'cuenta', 'casi', 'cerca', 'fundación', 'mundos']",Today I am 11 years old in #Twitter #OMG #TwitterAniversary + the other years I had another account. Almost since its foundation in 2006 I have been around these worlds ... https://t.co/GwGNiM4vc7,"['today', 'years', 'old', 'twitter', 'omg', 'twitteraniversary', 'years', 'another', 'account', 'almost', 'since', 'foundation', 'around', 'worlds']",0.0,1.0,0.0,Neutral
Elon’s mom is waiting for his Mother’s Day gift. Hopefully it’s a bunch of #Dogecoin. That would be great. Doge is getting stronger. Everybody HODL #dogetothemoon #ElonMuskSNL #Dogefather #dogearmy  https://t.co/FWD1jzW0yQ,"['elon’s', 'mom', 'is', 'waiting', 'for', 'his', 'mother’s', 'day', 'gift', 'hopefully', 'it’s', 'bunch', 'of', 'dogecoin', 'that', 'would', 'be', 'great', 'doge', 'is', 'getting', 'stronger', 'everybody', 'hodl', 'dogetothemoon', 'elonmusksnl', 'dogefather', 'dogearmy']",Elon’s mom is waiting for his Mother’s Day gift. Hopefully it’s a bunch of #Dogecoin. That would be great. Doge is getting stronger. Everybody HODL #dogetothemoon #ElonMuskSNL #Dogefather #dogearmy  https://t.co/FWD1jzW0yQ,"['elon’s', 'mom', 'waiting', 'mother’s', 'day', 'gift', 'hopefully', 'it’s', 'bunch', 'dogecoin', 'would', 'great', 'doge', 'getting', 'stronger', 'everybody', 'hodl', 'dogetothemoon', 'elonmusksnl', 'dogefather', 'dogearmy']",0.0,0.58,0.42,Neutral
@Dogecoinupdate Yaaasss!!!! #DogecoinToTheMoon #doge #dogearmy,"['dogecoinupdate', 'yaaasss', 'dogecointothemoon', 'doge', 'dogearmy']",@Dogecoinupdate Yaaasss!!!! #DogecoinToTheMoon #doge #dogearmy,"['dogecoinupdate', 'yaaasss', 'dogecointothemoon', 'doge', 'dogearmy']",0.0,1.0,0.0,Neutral
"La izquierda radical en Venezuela haciendo de las suyas... promueven la confusión, para apoyar el caos y violencia, sin importar las consecuencias. ¿Por qué no protestan contra la narco dictadura más cruel, criminal, corrupta y asesina del hemisferio? Léase el régimen de Maduro.","['izquierda', 'radical', 'venezuela', 'haciendo', 'promueven', 'confusión', 'apoyar', 'caos', 'violencia', 'importar', 'consecuencias', '¿por', 'protestan', 'narco', 'dictadura', 'cruel', 'criminal', 'corrupta', 'asesina', 'hemisferio', 'léase', 'régimen', 'maduro']","The radical left in Venezuela doing their thing ... they promote confusion, to support chaos and violence, regardless of the consequences. Why don't they protest against the most cruel, criminal, corrupt and murderous drug dictatorship in the hemisphere? Read the Maduro regime.","['radical', 'left', 'venezuela', 'thing', 'promote', 'confusion', 'support', 'chaos', 'violence', 'regardless', 'consequences', 'protest', 'cruel', 'criminal', 'corrupt', 'murderous', 'drug', 'dictatorship', 'hemisphere', 'read', 'maduro', 'regime']",0.561,0.312,0.127,Negativo
Hey! What about #doge? #dogearmy needs #dogecoin on @coinbase 🐶,"['hey', 'what', 'about', 'doge', 'dogearmy', 'needs', 'dogecoin', 'on', 'coinbase']",Hey! What about #doge? #dogearmy needs #dogecoin on @coinbase 🐶,"['hey', 'doge', 'dogearmy', 'needs', 'dogecoin', 'coinbase']",0.0,1.0,0.0,Neutral
"Muchas cosas pueden interponerse entre finalizar la grabación de tu reporte y la calle.Paciencia, insistencia,pasión y dedicación son algunas de las palabras implicadas en el proceso de hacer lo que amas.A veces solo tienes que repetir.Volver a empezar desde cero,como en la vida.  https://t.co/nwexiPsAcP","['muchas', 'cosas', 'pueden', 'interponerse', 'finalizar', 'grabación', 'reporte', 'calle', 'paciencia', 'insistencia', 'pasión', 'dedicación', 'palabras', 'implicadas', 'proceso', 'hacer', 'amas', 'veces', 'solo', 'repetir', 'volver', 'empezar', 'cero', 'vida']","Many things can come between finishing the recording of your report and the street. Patience, insistence, passion and dedication are some of the words involved in the process of doing what you love. Sometimes you just have to repeat. Start over from scratch, as in life. https://t.co/nwexiPsAcP","['many', 'things', 'come', 'finishing', 'recording', 'report', 'street', 'patience', 'insistence', 'passion', 'dedication', 'words', 'involved', 'process', 'love', 'sometimes', 'repeat', 'start', 'scratch', 'life']",0.0,0.714,0.286,Neutral
#Dogecoin sigue tocando límites históricos. Imagínense este sábado que @elonmusk estará en SNL @nbcsnl  #DogecoinToTheMoon #Dogecoinarmy #doge ¿A cuánto llegará este sábado ? 😱  https://t.co/u4d5J3VgeJ,"['dogecoin', 'sigue', 'tocando', 'límites', 'históricos', 'imagínense', 'sábado', 'elonmusk', 'snl', 'nbcsnl', 'dogecointothemoon', 'dogecoinarmy', 'doge', '¿a', 'cuánto', 'llegará', 'sábado']",#Dogecoin continues to touch historical limits. Imagine this Saturday that @elonmusk will be on SNL @nbcsnl #DogecoinToTheMoon #Dogecoinarmy #doge How long will this Saturday go? 😱 https://t.co/u4d5J3VgeJ,"['dogecoin', 'continues', 'touch', 'historical', 'limits', 'imagine', 'saturday', 'elonmusk', 'snl', 'nbcsnl', 'dogecointothemoon', 'dogecoinarmy', 'doge', 'long', 'saturday', 'go']",0.0,1.0,0.0,Neutral
"#ServicioPúblico Amigos,les pido me ayuden a difundir. Se trata de un familiar de la esposa de mi tío que requiere con urgencia de tratamiento oncológico que supera USD $2 mil. Puedes aportar tu granito de arena o hacer RT.   Una mano para Ofelia Castañeda  https://t.co/gim9Qc2J6C","['serviciopúblico', 'amigos', 'pido', 'ayuden', 'difundir', 'trata', 'familiar', 'esposa', 'tío', 'requiere', 'urgencia', 'tratamiento', 'oncológico', 'supera', 'usd', 'mil', 'puedes', 'aportar', 'granito', 'arena', 'hacer', 'rt', 'mano', 'ofelia', 'castañeda']","# Public Service Friends, I ask you to help me spread the word. It is about a relative of my uncle's wife who urgently requires cancer treatment that exceeds USD $ 2,000. You can contribute your grain of sand or do RT. A hand for Ofelia Castañeda https://t.co/gim9Qc2J6C","['public', 'service', 'friends', 'ask', 'help', 'spread', 'word', 'relative', 'uncle', 'wife', 'urgently', 'requires', 'cancer', 'treatment', 'exceeds', 'usd', 'contribute', 'grain', 'sand', 'rt', 'hand', 'ofelia', 'castañeda']",0.136,0.586,0.278,Neutral
Hoy celebro junto a mis hermanos venezolanos la beatificación del Dr. José Gregorio Hernández. En medio de tantas dificultades y dolor de quienes viven allá y los millones que estamos afuera con 🇻🇪 en el ♥️.Por más venezolanos como #JoseGregorioHernandez Caricatura de @FMPinilla  https://t.co/Spgm19qg5b,"['hoy', 'celebro', 'junto', 'hermanos', 'venezolanos', 'beatificación', 'dr', 'josé', 'gregorio', 'hernández', 'medio', 'tantas', 'dificultades', 'dolor', 'viven', 'allá', 'millones', 'afuera', '🇻🇪', '♥️', 'venezolanos', 'josegregoriohernandez', 'caricatura', 'fmpinilla']",Today I celebrate with my Venezuelan brothers the beatification of Dr. José Gregorio Hernández. In the midst of so many difficulties and pain of those who live there and the millions that we are out with 🇻🇪 in the ♥ ️. For more Venezuelans like #JoseGregorioHernandez Caricatura de @FMPinilla https://t.co/Spgm19qg5b,"['today', 'celebrate', 'venezuelan', 'brothers', 'beatification', 'dr', 'josé', 'gregorio', 'hernández', 'midst', 'many', 'difficulties', 'pain', 'live', 'millions', '🇻🇪', 'venezuelans', 'like', 'josegregoriohernandez', 'caricatura', 'de', 'fmpinilla']",0.185,0.606,0.209,Neutral
"#Spanish ¡Hiciste bien, Laura!  👏 Eso es lo que yo también habría hecho.  Esto pasa cuando la extrema izquierda (es lo mismo con la extrema derecha) está representada por un editor dentro de un periódico / medio de comunicación ¡Qué momento tan desafortunado para el periodismo!","['spanish', '¡hiciste', 'bien', 'laura', 'hecho', 'pasa', 'extrema', 'izquierda', 'mismo', 'extrema', 'derecha', 'representada', 'editor', 'dentro', 'periódico', 'medio', 'comunicación', '¡qué', 'momento', 'tan', 'desafortunado', 'periodismo']","#Spanish You did well, Laura! 👏 That's what I would have done too. This happens when the extreme left (it is the same with the extreme right) is represented by an editor within a newspaper / media outlet. What an unfortunate moment for journalism!","['spanish', 'well', 'laura', 'would', 'done', 'happens', 'extreme', 'left', 'extreme', 'right', 'represented', 'editor', 'within', 'newspaper', 'media', 'outlet', 'unfortunate', 'moment', 'journalism']",0.136,0.769,0.095,Neutral
You did right Laura! 👏 That’s what I’d have done too. This is what happens when the far left (it’s the same as the far right) is represented by an editor inside a newspaper / mass media. Such an unfortunate moment for journalism.,"['you', 'did', 'right', 'laura', 'that’s', 'what', 'i’d', 'have', 'done', 'too', 'this', 'is', 'what', 'happens', 'when', 'the', 'far', 'left', 'it’s', 'the', 'same', 'as', 'the', 'far', 'right', 'is', 'represented', 'by', 'an', 'editor', 'inside', 'newspaper', 'mass', 'media', 'such', 'an', 'unfortunate', 'moment', 'for', 'journalism']",You did right Laura! 👏 That’s what I’d have done too. This is what happens when the far left (it’s the same as the far right) is represented by an editor inside a newspaper / mass media. Such an unfortunate moment for journalism.,"['right', 'laura', 'that’s', 'i’d', 'done', 'happens', 'far', 'left', 'it’s', 'far', 'right', 'represented', 'editor', 'inside', 'newspaper', 'mass', 'media', 'unfortunate', 'moment', 'journalism']",0.136,0.864,0.0,Neutral
@NNC85 @SafeFairMoon Thanks for the information. Yes. I already did it. 🙏🏻,"['nnc', 'safefairmoon', 'thanks', 'for', 'the', 'information', 'yes', 'already', 'did', 'it', '🙏🏻']",@NNC85 @SafeFairMoon Thanks for the information. Yes. I already did it. 🙏🏻,"['nnc', 'safefairmoon', 'thanks', 'information', 'yes', 'already', '🙏🏻']",0.0,0.641,0.359,Neutral
Thinking about investing in @SafeFairMoon - I'm doing my research first.... #cryptocurrencies #SAFEFAIRMOON #crypto,"['thinking', 'about', 'investing', 'in', 'safefairmoon', 'doing', 'my', 'research', 'first', 'cryptocurrencies', 'safefairmoon', 'crypto']",Thinking about investing in @SafeFairMoon - I'm doing my research first.... #cryptocurrencies #SAFEFAIRMOON #crypto,"['thinking', 'investing', 'safefairmoon', 'research', 'first', 'cryptocurrencies', 'safefairmoon', 'crypto']",0.0,1.0,0.0,Neutral
#doge #dogecoin #DogeCoinTo1Dollar #dogearmy #DOGE #Doge4Amazon  https://t.co/DPD4dGCnT6,"['doge', 'dogecoin', 'dogecointo', 'dollar', 'dogearmy', 'doge', 'doge', 'amazon']",#doge #dogecoin #DogeCoinTo1Dollar #dogearmy #DOGE #Doge4Amazon  https://t.co/DPD4dGCnT6,"['doge', 'dogecoin', 'dogecointo', 'dollar', 'dogearmy', 'doge', 'doge', 'amazon']",0.0,0.805,0.195,Neutral
Finalmente 🚀 Esperemos lleguen luego de las 5 am este sábado #24Abr a estación. Después de la caída del #DOGE ayer. ¿Ahora como que sí #DogecoinToTheMoon?    ##SpaceX #Crew2 #NASA #ROCKETMOON #Tesla #ElonMusk #dragon #Dogecoins #dogecoin #DogecoinRise @SpaceX @elonmusk @dogecoin  https://t.co/Guqcky214E,"['finalmente', 'esperemos', 'lleguen', 'luego', 'am', 'sábado', 'abr', 'estación', 'después', 'caída', 'doge', 'ayer', '¿ahora', 'dogecointothemoon', 'spacex', 'crew', 'nasa', 'rocketmoon', 'tesla', 'elonmusk', 'dragon', 'dogecoins', 'dogecoin', 'dogecoinrise', 'spacex', 'elonmusk', 'dogecoin']",Finally 🚀 Hopefully they will arrive after 5 am this Saturday # 24Abr to station. After the #DOGE crash yesterday. Now what about #DogecoinToTheMoon? ## SpaceX # Crew2 #NASA #ROCKETMOON #Tesla #ElonMusk #dragon #Dogecoins #dogecoin #DogecoinRise @SpaceX @elonmusk @dogecoin https://t.co/Guqcky214E,"['finally', 'hopefully', 'arrive', 'saturday', 'abr', 'station', 'doge', 'crash', 'yesterday', 'dogecointothemoon', 'spacex', 'crew', 'nasa', 'rocketmoon', 'tesla', 'elonmusk', 'dragon', 'dogecoins', 'dogecoin', 'dogecoinrise', 'spacex', 'elonmusk', 'dogecoin']",0.102,0.795,0.102,Neutral
"#Criptomoedas  Esta madrugada 1:30 am hora Este EEUU,es el lanzamiento del Falcon 9 #CrewDragon con astronautas a bordo, en segunda misión comercial de la #NASA y #SpaceX.Atentos quienes tienen acciones  #Tesla y a mis amigos que han invertido en #Dogecoins. Atentos al perrito...","['criptomoedas', 'madrugada', 'am', 'hora', 'eeuu', 'lanzamiento', 'falcon', 'crewdragon', 'astronautas', 'bordo', 'segunda', 'misión', 'comercial', 'nasa', 'spacex', 'atentos', 'acciones', 'tesla', 'amigos', 'invertido', 'dogecoins', 'atentos', 'perrito']","#Cryptoedas This morning 1:30 am Eastern time, is the launch of the Falcon 9 #CrewDragon with astronauts on board, in the second commercial mission of #NASA and # SpaceX. Attentive who have #Tesla shares and my friends who have invested in #Dogecoins. Attentive to the puppy ...","['cryptoedas', 'morning', 'eastern', 'time', 'launch', 'falcon', 'crewdragon', 'astronauts', 'board', 'second', 'commercial', 'mission', 'nasa', 'spacex', 'attentive', 'tesla', 'shares', 'friends', 'invested', 'dogecoins', 'attentive', 'puppy']",0.0,0.791,0.209,Neutral
"@Santiag21800105 Ha tenido altibajos,es parte del comportamiento.Recomendaría que compraras si ha bajado para que impulses tu inversión en los picos que vienen.Pero la decisión definitiva de invertir es tuya. No soy experto en criptomoneda,yo soy otro inversionista que le apuesta,como tú.Saludos.","['santiag', 'altibajos', 'parte', 'comportamiento', 'recomendaría', 'compraras', 'si', 'bajado', 'impulses', 'inversión', 'picos', 'vienen', 'decisión', 'definitiva', 'invertir', 'experto', 'criptomoneda', 'inversionista', 'apuesta', 'saludos']","@ Santiag21800105 It has had ups and downs, it is part of the behavior. I would recommend that you buy if it has fallen so that you can boost your investment in the coming peaks. But the final decision to invest is yours. I am not an expert in cryptocurrency, I am another investor who bets you, like you.","['santiag', 'ups', 'downs', 'part', 'behavior', 'would', 'recommend', 'buy', 'fallen', 'boost', 'investment', 'coming', 'peaks', 'final', 'decision', 'invest', 'expert', 'cryptocurrency', 'another', 'investor', 'bets', 'like']",0.089,0.638,0.273,Neutral
"Feliz #DogeDay 🚀 🌙 Esto sigue prometiendo, señores.   ¡Doge hasta la lunaaaaaa!   #DogeDay420 #doge420 #doge420day  https://t.co/wulS6doNUF","['feliz', 'dogeday', 'sigue', 'prometiendo', 'señores', '¡doge', 'lunaaaaaa', 'dogeday', 'doge', 'doge', 'day']","Happy #DogeDay 🚀 🌙 This keeps promising, gentlemen. Doge to the moon! # DogeDay420 # doge420 # doge420day https://t.co/wulS6doNUF","['happy', 'dogeday', 'keeps', 'promising', 'gentlemen', 'doge', 'moon', 'dogeday', 'doge', 'doge', 'day']",0.0,0.584,0.416,Neutral
@itsnelth Wtf?,"['itsnelth', 'wtf']",@itsnelth Wtf?,"['itsnelth', 'wtf']",0.792,0.208,0.0,Negativo
"@Sebaslpz69 @checkmol Ya veremos. Por ahora, el hecho de que haya gente que invirtió poco y ya está viendo multiplicado su dinero vertiginosamente, es una realidad. #doge #dogecoin","['sebaslpz', 'checkmol', 'veremos', 'ahora', 'hecho', 'gente', 'invirtió', 'viendo', 'multiplicado', 'dinero', 'vertiginosamente', 'realidad', 'doge', 'dogecoin']","@ Sebaslpz69 @checkmol We'll see. For now, the fact that there are people who invested little and are already seeing their money multiply dramatically, is a reality. #doge #dogecoin","['sebaslpz', 'checkmol', 'see', 'fact', 'people', 'invested', 'little', 'already', 'seeing', 'money', 'multiply', 'dramatically', 'reality', 'doge', 'dogecoin']",0.0,1.0,0.0,Neutral
