,tweet,tweet_translated,tweet_cleaned,tweet_tokenized
31,"Esa será una búsqueda central del proceso de negociación política, pero las probabilidades de que eso ocurra son bastante bajas. Es mucho mas probable que haya participación parcial, lo cual siempre será más débil.","That will be a central search of the political negotiation process, but the odds that this occurs are quite low.It is much more likely that there is partial participation, which will always be weaker.",esa será una búsqueda central del proceso de negociación política pero las probabilidades de que eso ocurra son bastante bajas es mucho mas probable que haya participación parcial lo cual siempre será más débil ,"['esa', 'será', 'una', 'búsqueda', 'central', 'del', 'proceso', 'de', 'negociación', 'política', 'pero', 'las', 'probabilidades', 'de', 'que', 'eso', 'ocurra', 'son', 'bastante', 'bajas', 'es', 'mucho', 'mas', 'probable', 'que', 'haya', 'participación', 'parcial', 'lo', 'cual', 'siempre', 'será', 'más', 'débil']"
32,"Los resultados de la abstención presidencial y parlamentaria son mucho más potentes que mi opinión. Pero eso no significa que participar pasivamente, sin luchar por condiciones, sin unidad opositora y sin plan para convertir la participación en acción sea una estrategia ganadora.","The results of presidential and parliamentary abstention are much more powerful than my opinion.But that does not mean that participating passively, without fighting for conditions, without opposing unity and without a plan to convert participation in action be a winning strategy.",los resultados de la abstención presidencial y parlamentaria son mucho más potentes que mi opinión pero eso no significa que participar pasivamente sin luchar por condiciones sin unidad opositora y sin plan para convertir la participación en acción sea una estrategia ganadora ,"['los', 'resultados', 'de', 'la', 'abstención', 'presidencial', 'parlamentaria', 'son', 'mucho', 'más', 'potentes', 'que', 'mi', 'opinión', 'pero', 'eso', 'no', 'significa', 'que', 'participar', 'pasivamente', 'sin', 'luchar', 'por', 'condiciones', 'sin', 'unidad', 'opositora', 'sin', 'plan', 'para', 'convertir', 'la', 'participación', 'en', 'acción', 'sea', 'una', 'estrategia', 'ganadora']"
33,"Y que tiene que ver una cosa con la otra? Las encuestas no miden lo que los encuestadores quieren, desean o temen, miden lo que la gente piensa y lo vamos a decir nos guste o no. Ese es nuestro trabajo, moleste a quien moleste.","And what does one thing have to do with the other?Surveys do not measure what the surveyors want, want or fear, measure what people think and we are going to say it or not.That is our work, it bothers who bothers.",y que tiene que ver una cosa con la otra las encuestas no miden lo que los encuestadores quieren desean o temen miden lo que la gente piensa y lo vamos a decir nos guste o no ese es nuestro trabajo moleste a quien moleste ,"['que', 'tiene', 'que', 'ver', 'una', 'cosa', 'con', 'la', 'otra', 'las', 'encuestas', 'no', 'miden', 'lo', 'que', 'los', 'encuestadores', 'quieren', 'desean', 'temen', 'miden', 'lo', 'que', 'la', 'gente', 'piensa', 'lo', 'vamos', 'decir', 'nos', 'guste', 'no', 'ese', 'es', 'nuestro', 'trabajo', 'moleste', 'quien', 'moleste']"
34,"La opo no tiene control territorial ni puede resolver temas internos, pero si es el factor determinante para obtener ayuda internacional humanitaria y esa búsqueda no puede parar nunca, pese a los bloqueadores que establezca el gob. De eso se tratan las primeras negociaciones.","The OPO does not have territorial control or can solve internal topics, but if it is the determining factor to obtain international humanitarian assistance and this search can never stop, despite the blockers that establishes the GOB.That is about the first negotiations.",la opo no tiene control territorial ni puede resolver temas internos pero si es el factor determinante para obtener ayuda internacional humanitaria y esa búsqueda no puede parar nunca pese a los bloqueadores que establezca el gob de eso se tratan las primeras negociaciones ,"['la', 'opo', 'no', 'tiene', 'control', 'territorial', 'ni', 'puede', 'resolver', 'temas', 'internos', 'pero', 'si', 'es', 'el', 'factor', 'determinante', 'para', 'obtener', 'ayuda', 'internacional', 'humanitaria', 'esa', 'búsqueda', 'no', 'puede', 'parar', 'nunca', 'pese', 'los', 'bloqueadores', 'que', 'establezca', 'el', 'gob', 'de', 'eso', 'se', 'tratan', 'las', 'primeras', 'negociaciones']"
35,"El problema del combustible (gas, gasolina y diesel) es que su crisis proviene del modelo económico y político negativo de la revolución, pero las sanciones, lejos de ayudar, empeoran e incrementan sus impactos sobre la población inocente. El resultado esta a la vista.","The problem of fuel (gas, gasoline and diesel) is that its crisis comes from the negative economic and political model of the revolution, but the sanctions, far from helping, worsen and increase their impacts on the innocent population.The result is in sight.",el problema del combustible gas gasolina y diesel es que su crisis proviene del modelo económico y político negativo de la revolución pero las sanciones lejos de ayudar empeoran e incrementan sus impactos sobre la población inocente el resultado esta a la vista ,"['el', 'problema', 'del', 'combustible', 'gas', 'gasolina', 'diesel', 'es', 'que', 'su', 'crisis', 'proviene', 'del', 'modelo', 'económico', 'político', 'negativo', 'de', 'la', 'revolución', 'pero', 'las', 'sanciones', 'lejos', 'de', 'ayudar', 'empeoran', 'incrementan', 'sus', 'impactos', 'sobre', 'la', 'población', 'inocente', 'el', 'resultado', 'esta', 'la', 'vista']"
36,"Hay un falso dilema entre negociar y no negociar, votar o no votar. La pregunta es: Vas a hacer algo real y diferente en el plano político o te vas a quedar (como hasta ahora) en discursos políticos y diplomáticos, amenazas incumplibles e intentos de preservación del status quo?  https://t.co/DCnJHsTIwD","There is a false dilemma between negotiating and not negotiating, voting or not voting.The question is: you will do something real and different in the political level or are you going to stay (as before) in political and diplomatic discourses, non-complaining threats and attempts to preserve the status quo?https://t.co/dcnjhstiwd.",hay un falso dilema entre negociar y no negociar votar o no votar la pregunta es vas a hacer algo real y diferente en el plano político o te vas a quedar como hasta ahora en discursos políticos y diplomáticos amenazas incumplibles e intentos de preservación del status quo ,"['hay', 'un', 'falso', 'dilema', 'entre', 'negociar', 'no', 'negociar', 'votar', 'no', 'votar', 'la', 'pregunta', 'es', 'vas', 'hacer', 'algo', 'real', 'diferente', 'en', 'el', 'plano', 'político', 'te', 'vas', 'quedar', 'como', 'hasta', 'ahora', 'en', 'discursos', 'políticos', 'diplomáticos', 'amenazas', 'incumplibles', 'intentos', 'de', 'preservación', 'del', 'status', 'quo']"
37,"Las sanciones se dividen en: 1) con impacto humanitario negativo, 2) de presión económica al gob y 3) sanciones personales contra funcionarios. Sólo las humanitarias podrían flexibilizarse como marco previo a la negociación. El resto será instrumento de negociación política.","The sanctions are divided into: 1) with negative humanitarian impact, 2) of economic pressure to the GOB and 3) personal sanctions against officials.Only humanitarian could be flexible as a framework prior to negotiation.The rest will be an instrument of political negotiation.",las sanciones se dividen en con impacto humanitario negativo de presión económica al gob y sanciones personales contra funcionarios sólo las humanitarias podrían flexibilizarse como marco previo a la negociación el resto será instrumento de negociación política ,"['las', 'sanciones', 'se', 'dividen', 'en', 'con', 'impacto', 'humanitario', 'negativo', 'de', 'presión', 'económica', 'al', 'gob', 'sanciones', 'personales', 'contra', 'funcionarios', 'sólo', 'las', 'humanitarias', 'podrían', 'flexibilizarse', 'como', 'marco', 'previo', 'la', 'negociación', 'el', 'resto', 'será', 'instrumento', 'de', 'negociación', 'política']"
38,"Las probabilidades de que la administración Biden haga un giro tan profundo que lo lleve a establecer alianzas con el gob de Maduro, bajo esa o cualquier otra tesis, sin pasar por una revalidación democrática de poderes en Vzla es NULA.","The odds that the Biden Administration makes a turn so deep that takes it to establish alliances with the Gob of Maduro, under that or any other thesis, without going through a democratic revalidation of powers in Vzla is null.",las probabilidades de que la administración biden haga un giro tan profundo que lo lleve a establecer alianzas con el gob de maduro bajo esa o cualquier otra tesis sin pasar por una revalidación democrática de poderes en vzla es nula ,"['las', 'probabilidades', 'de', 'que', 'la', 'administración', 'biden', 'haga', 'un', 'giro', 'tan', 'profundo', 'que', 'lo', 'lleve', 'establecer', 'alianzas', 'con', 'el', 'gob', 'de', 'maduro', 'bajo', 'esa', 'cualquier', 'otra', 'tesis', 'sin', 'pasar', 'por', 'una', 'revalidación', 'democrática', 'de', 'poderes', 'en', 'vzla', 'es', 'nula']"
39,¿Y tú te vas a lanzar a un puesto de elección popular en alguna elección?,And you are going to launch a popular election position in any choice?, y tú te vas a lanzar a un puesto de elección popular en alguna elección ,"['¿y', 'tú', 'te', 'vas', 'lanzar', 'un', 'puesto', 'de', 'elección', 'popular', 'en', 'alguna', 'elección']"
40,"Lo máximo que podemos decir es que a pesar de que la preferencia de la pob es resolver el conflicto a través de una elección, sin cambio de condiciones reales y sin acuerdos relevantes, la abstención seguirá siendo el problema mayor para quienes quieren participar en elecciones","The most we can say is that even though the preference of the POP is to resolve the conflict through an election, without change of real conditions and without relevant agreements, the abstention will remain the greatest problem for those who want to participate in elections",lo máximo que podemos decir es que a pesar de que la preferencia de la pob es resolver el conflicto a través de una elección sin cambio de condiciones reales y sin acuerdos relevantes la abstención seguirá siendo el problema mayor para quienes quieren participar en elecciones,"['lo', 'máximo', 'que', 'podemos', 'decir', 'es', 'que', 'pesar', 'de', 'que', 'la', 'preferencia', 'de', 'la', 'pob', 'es', 'resolver', 'el', 'conflicto', 'través', 'de', 'una', 'elección', 'sin', 'cambio', 'de', 'condiciones', 'reales', 'sin', 'acuerdos', 'relevantes', 'la', 'abstención', 'seguirá', 'siendo', 'el', 'problema', 'mayor', 'para', 'quienes', 'quieren', 'participar', 'en', 'elecciones']"
41,"Maduro participa en cualquier negociación porque le interesa mostrar su control territorial y obligar su reconocimiento como contraparte dominante (que nada tiene que ver con legitimidad). Mientras más “mediática” la negociación, mejor para él (y peor para la negociación real).","Maduro participates in any negotiation because he is interested in showing his territorial control and forcing his recognition as a dominant counterpart (that nothing has to do with legitimacy).The more ""media"" negotiation, better for him (and worse for real negotiation).",maduro participa en cualquier negociación porque le interesa mostrar su control territorial y obligar su reconocimiento como contraparte dominante que nada tiene que ver con legitimidad mientras más mediática la negociación mejor para él y peor para la negociación real ,"['maduro', 'participa', 'en', 'cualquier', 'negociación', 'porque', 'le', 'interesa', 'mostrar', 'su', 'control', 'territorial', 'obligar', 'su', 'reconocimiento', 'como', 'contraparte', 'dominante', 'que', 'nada', 'tiene', 'que', 'ver', 'con', 'legitimidad', 'mientras', 'más', 'mediática”', 'la', 'negociación', 'mejor', 'para', 'él', 'peor', 'para', 'la', 'negociación', 'real']"
42,"Tenemos unos minutos para preguntas y respuestas, comenzando ahora mismo.","We have a few minutes for questions and answers, starting right now.",tenemos unos minutos para preguntas y respuestas comenzando ahora mismo ,"['tenemos', 'unos', 'minutos', 'para', 'preguntas', 'respuestas', 'comenzando', 'ahora', 'mismo']"
43,"@JoseGar97799801 Si lees mi análisis, arranca precisamente por entregar un conjunto de decisiones humanitarias que no se negocian y cuyo centro son las necesidades de la poblacion, por lo tanto corrigen precisamente ese problema.","@ Josegar97799801 If you read my analysis, it starts precisely by delivering a set of humanitarian decisions that are not negotiated and whose center is the needs of the population, therefore correctly correct that problem.", josegar si lees mi análisis arranca precisamente por entregar un conjunto de decisiones humanitarias que no se negocian y cuyo centro son las necesidades de la poblacion por lo tanto corrigen precisamente ese problema ,"['josegar', 'si', 'lees', 'mi', 'análisis', 'arranca', 'precisamente', 'por', 'entregar', 'un', 'conjunto', 'de', 'decisiones', 'humanitarias', 'que', 'no', 'se', 'negocian', 'cuyo', 'centro', 'son', 'las', 'necesidades', 'de', 'la', 'poblacion', 'por', 'lo', 'tanto', 'corrigen', 'precisamente', 'ese', 'problema']"
